UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Machine_failure
4806,L51985,L,1.797392406137144,1.748675536504726,0.3749761578381919,-0.640713394789387,1.1947815932455699,0,0,0,0,0,0
4807,H34220,H,1.797392406137144,1.6812746508991592,-0.9135461156482078,1.4057462004927617,1.2262029556105074,0,0,0,0,0,0
4808,L51987,L,1.7473963725094943,1.6138737652935922,-0.19955974765574389,-0.34979511898947385,1.3047563615228515,0,0,0,0,0,0
4809,L51988,L,1.7473963725094943,1.5464728796880634,-0.7517835791499151,0.8640363076239577,1.336177723887789,0,0,0,0,0,0
4810,L51989,L,1.6974003388818448,1.4790719940824966,0.6538770828352481,-0.7309983769341876,1.3675990862527267,0,0,0,0,0,0
4811,M19670,M,1.6974003388818448,1.4116711084769678,-0.22187182165550837,-0.05887684318956068,1.3990204486176643,0,0,0,0,0,0
4812,M19671,M,1.6974003388818448,1.3442702228714007,1.1670547848298316,-1.16235995829268,1.4461524921650706,0,0,0,0,0,0
4813,L51992,L,1.6974003388818448,1.276869337265834,-0.04337522965739241,-0.20935181343089515,1.493284535712477,0,0,0,0,0,0
4814,M19673,M,1.6474043052542235,1.2094684516603051,-0.01548513715768679,0.06150313300350718,1.5247058980774146,0,0,0,0,0,0
4815,L51994,L,1.6974003388818448,1.2094684516603051,-0.7685176346497385,1.3054295536652054,1.5718379416248212,0,0,0,1,0,1
4816,H34229,H,1.6974003388818448,1.276869337265834,-0.026641174157569038,-0.6808400535204094,1.6032593039897587,0,0,0,0,0,0
4817,L51996,L,1.6974003388818448,1.3442702228714007,-0.09915541465680365,-0.40998510708600777,1.6818127099021027,1,0,0,0,0,1
4818,L51997,L,1.7473963725094943,1.4116711084769678,0.7542814158341883,-0.9216000059065448,-1.6959837443286894,0,0,0,0,0,0
4819,M19678,M,1.797392406137144,1.4116711084769678,2.3886408363169376,-1.9147348094993524,-1.6645623819637516,0,0,0,0,0,0
4820,L51999,L,1.797392406137144,1.4790719940824966,0.8769978228328931,-0.9316316705893005,-1.6174303384163453,0,0,0,0,0,0
4821,M19680,M,1.797392406137144,1.4116711084769678,0.4921145463369555,-0.7510617062996991,-1.5860089760514078,0,0,0,0,0,0
4822,L52001,L,1.7473963725094943,1.276869337265834,-0.746205560649974,0.5630863671412888,-1.5388769325040013,0,0,0,0,0,0
4823,L52002,L,1.7473963725094943,1.276869337265834,0.1462773993406058,-0.10903516660333884,-1.5074555701390637,0,0,0,0,0,0
4824,L52003,L,1.7473963725094943,1.276869337265834,-0.25533993265515514,-0.12909849596884967,-1.4760342077741262,0,0,0,0,0,0
4825,L52004,L,1.6974003388818448,1.2094684516603051,-0.22187182165550837,0.5028963790447548,-1.4446128454091884,0,0,0,0,0,0
4826,L52005,L,1.6474043052542235,1.2094684516603051,0.8546857488331285,-0.9416633352720559,-1.413191483044251,0,0,0,0,0,0
4827,L52006,L,1.6974003388818448,1.2094684516603051,4.067624404799216,-2.4263497083198895,-1.3817701206793134,0,0,0,0,0,0
4828,L52007,L,1.6974003388818448,1.2094684516603051,-0.5621309501519169,1.8972977699477873,-1.3503487583143756,0,0,0,0,0,0
4829,L52008,L,1.7473963725094943,1.276869337265834,-0.1326235256564504,-0.07894017255507152,-1.318927395949438,0,0,0,0,0,0
4830,L52009,L,1.6974003388818448,1.276869337265834,-0.26649596965503736,-0.17925681938262783,-1.2875060335845006,0,0,0,0,0,0
4831,L52010,L,1.7473963725094943,1.3442702228714007,1.2116789328293605,-1.0319483174168569,-1.2560846712195628,0,0,0,0,0,0
4832,L52011,L,1.7473963725094943,1.3442702228714007,-0.9637482821476778,1.4559045239065398,-1.2246633088546253,0,1,0,0,0,1
4833,L52012,L,1.7473963725094943,1.3442702228714007,-0.5732869871517992,0.5129280437275106,-1.1932419464896877,0,0,0,0,0,0
4834,L52013,L,1.6974003388818448,1.276869337265834,-0.9023900786483255,0.1618197798310635,-1.1618205841247502,0,1,0,0,0,1
4835,M19694,M,1.6974003388818448,1.276869337265834,-0.160513618156156,0.2220097679275974,-1.1303992217598124,0,0,0,0,0,0
4836,M19695,M,1.6974003388818448,1.276869337265834,-0.6681133016507983,1.0947645953273368,-1.0832671782124061,0,0,0,0,0,0
4837,L52016,L,1.6474043052542235,1.2094684516603051,-1.2482272256446751,2.208279375113212,-1.0361351346649996,0,1,0,0,0,1
4838,H34251,H,1.6474043052542235,1.2094684516603051,1.4905798578264167,-1.2325816110719694,-1.004713772300062,0,0,0,0,0,0
4839,H34252,H,1.6474043052542235,1.2094684516603051,0.6148309533356602,-1.0620433114651238,-0.9261603663877181,0,0,0,0,0,0
4840,H34253,H,1.6974003388818448,1.276869337265834,-0.7629396161497974,1.0044796131825364,-0.8476069604753741,0,0,0,0,0,0
4841,L52020,L,1.6974003388818448,1.276869337265834,-1.3430535401436743,2.398881004085569,-0.7690535545630302,0,1,0,0,0,1
4842,M19701,M,1.6474043052542235,1.2094684516603051,-0.5453968946520936,0.492864714361999,-0.7376321921980925,0,0,0,0,0,0
4843,M19702,M,1.6474043052542235,1.2094684516603051,-0.2776520066549196,0.9442896250860024,-0.6905001486506861,0,0,0,0,0,0
4844,L52023,L,1.6474043052542235,1.2094684516603051,1.6913885238242972,-1.5535948809201496,-0.6433681051032797,0,0,0,0,0,0
4845,M19704,M,1.6974003388818448,1.2094684516603051,-1.2426492071447341,1.0947645953273368,-0.6119467427383422,0,1,0,0,0,1
4846,M19705,M,1.6474043052542235,1.2094684516603051,0.24668173233954604,-0.6708083888376544,-0.5648146991909357,0,0,0,0,0,0
4847,M19706,M,1.6474043052542235,1.2094684516603051,0.051451084841606695,-0.6507450594721428,-0.5176826556435293,0,0,0,0,0,0
4848,L52027,L,1.6974003388818448,1.276869337265834,-0.5844430241516815,0.4627697203137324,-0.4705506120961229,0,0,0,0,0,0
4849,H34262,H,1.7473963725094943,1.3442702228714007,-0.7908297086495031,1.2953978889824496,-0.43912924973118533,0,0,0,0,0,0
4850,M19709,M,1.7473963725094943,1.3442702228714007,-0.35574426565409534,0.2922314207068864,-0.36057584381884134,0,0,0,0,0,0
4851,L52030,L,1.7473963725094943,1.3442702228714007,-0.5453968946520936,1.686632811609919,-0.3134438002714349,0,0,0,0,0,0
4852,L52031,L,1.847388439764765,1.4116711084769678,-0.9804823376475013,1.1850495774721375,-0.28202243790649734,0,1,0,0,0,1
4853,L52032,L,1.847388439764765,1.4790719940824966,0.4474903983374265,-0.5103017539135641,-0.25060107554155975,0,0,0,0,0,0
4854,L52033,L,1.847388439764765,1.4790719940824966,-0.2888080436548019,-0.6005867360583647,-0.21917971317662213,0,0,0,0,0,0
4855,L52034,L,1.847388439764765,1.4790719940824966,0.16301145484042917,-0.6206500654238761,-0.18775835081168452,0,0,0,0,0,0
4856,L52035,L,1.847388439764765,1.5464728796880634,-0.9135461156482078,0.6232763552378227,-0.15633698844674693,0,0,0,0,0,0
4857,M19716,M,1.797392406137144,1.5464728796880634,0.8881538598327753,-0.8714416824927665,-0.12491562608180933,0,0,0,0,0,0
4858,L52037,L,1.847388439764765,1.5464728796880634,0.3749761578381919,-0.2595101368446733,-0.07778358253440293,0,0,0,0,0,0
4859,L52038,L,1.847388439764765,1.5464728796880634,-1.058574596646677,1.1047962600100927,-0.046362220169465326,0,0,0,0,0,0
4860,L52039,L,1.847388439764765,1.6138737652935922,-0.021063155657627914,-0.13913016065160544,-0.014940857804527726,0,0,0,0,0,0
4861,M19720,M,1.797392406137144,1.6138737652935922,-0.19398172915580275,0.9543212897687582,0.016480504560409875,0,0,0,0,0,0
4862,L52041,L,1.7473963725094943,1.5464728796880634,2.271502447818174,-1.894671480133841,0.06361254810781627,0,0,0,0,0,0
4863,L52042,L,1.7473963725094943,1.4116711084769678,-1.1868690221453229,1.5762845000996077,0.09503391047275388,0,0,0,0,0,0
4864,M19723,M,1.797392406137144,1.5464728796880634,2.098583874319999,-1.7742915039407734,0.12645527283769148,0,0,0,0,0,0
4865,L52044,L,1.797392406137144,1.5464728796880634,-0.48961670965268234,0.3423897441206646,0.17358731638509786,0,0,0,0,0,0
4866,M19725,M,1.7473963725094943,1.5464728796880634,0.47538049083713213,-0.5203334185963199,0.20500867875003548,0,0,0,0,0,0
4867,L52046,L,1.797392406137144,1.6138737652935922,1.3511293953278887,-1.1322649642444131,0.2521407222974419,0,0,0,0,0,0
4868,L52047,L,1.797392406137144,1.6812746508991592,-1.0808866706464415,1.4157778651755175,0.2835620846623795,0,0,0,0,0,0
4869,L52048,L,1.797392406137144,1.6138737652935922,-0.6736913201507394,0.6032130258723112,0.31498344702731707,0,0,0,0,0,0
4870,L52049,L,1.847388439764765,1.6138737652935922,0.9997142298315977,-1.352961587265037,0.34640480939225465,0,0,0,0,0,0
4871,M19730,M,1.847388439764765,1.6138737652935922,0.51442662033672,-1.1523282936099244,0.37782617175719224,0,0,0,0,0,0
4872,L52051,L,1.847388439764765,1.6138737652935922,-0.14377956265633265,0.011344809589729025,0.42495821530459865,0,0,0,0,0,0
4873,L52052,L,1.847388439764765,1.6138737652935922,-1.2426492071447341,1.9374244286788098,0.45637957766953624,0,0,0,0,0,0
4874,M19733,M,1.847388439764765,1.6138737652935922,-0.3613222841540365,-0.1190668312860946,0.4878009400344739,0,0,0,0,0,0
4875,L52054,L,1.8973844733924148,1.6812746508991592,0.4474903983374265,-0.9115683412237894,0.5349329835818802,0,0,0,0,0,0
4876,L52055,L,1.847388439764765,1.6138737652935922,0.9104659338325398,-0.8814733471755224,0.5663543459468179,0,0,0,0,0,0
4877,M19736,M,1.847388439764765,1.6138737652935922,0.006826936842077707,-0.2595101368446733,0.5977757083117554,0,0,0,0,0,0
4878,M19737,M,1.847388439764765,1.6138737652935922,0.04029504784172445,-0.6306817301066312,0.6449077518591618,0,0,0,0,0,0
4879,L52058,L,1.847388439764765,1.6138737652935922,-1.064152615146618,1.1047962600100927,0.6920397954065682,0,0,0,0,0,0
4880,H34293,H,1.847388439764765,1.6812746508991592,-0.10473343315674477,-0.44008010113427437,0.7234611577715059,0,0,0,0,0,0
4881,M19740,M,1.8973844733924148,1.748675536504726,-0.0656873036571569,0.1919147738793301,0.8020145636838498,0,0,0,0,0,0
4882,M19741,M,1.8973844733924148,1.748675536504726,-0.7406275421500329,0.7135613373826232,0.8491466072312562,0,0,0,0,0,0
4883,L52062,L,1.847388439764765,1.6812746508991592,-0.42825850615332994,0.6232763552378227,0.8962786507786626,0,0,0,0,0,0
4884,M19743,M,1.8973844733924148,1.748675536504726,0.8100616008335996,-1.0720749761478792,0.9277000131436003,0,0,0,0,0,0
4885,H34298,H,1.8973844733924148,1.6812746508991592,0.6482990643353069,-1.2024866170237025,0.9748320566910067,0,0,0,0,0,0
4886,H34299,H,1.8973844733924148,1.6812746508991592,1.1670547848298316,-1.4934048928236157,1.0533854626033508,0,0,0,0,0,0
4887,L52066,L,1.8973844733924148,1.6812746508991592,-0.9302801711480311,0.5731180318240445,1.1319388685156946,0,0,0,0,0,0
4888,L52067,L,1.847388439764765,1.6812746508991592,-0.3222761546544486,-0.6708083888376544,1.1633602308806323,0,0,0,0,0,0
4889,L52068,L,1.847388439764765,1.6138737652935922,-0.14935758115627376,-0.07894017255507152,1.1947815932455699,0,0,0,0,0,0
4890,L52069,L,1.847388439764765,1.6812746508991592,0.5200046388366611,-0.33976345430671806,1.2262029556105074,0,0,0,0,0,0
4891,L52070,L,1.847388439764765,1.6138737652935922,-0.07684334065703916,0.3925480675344427,1.2576243179754452,0,0,0,0,0,0
4892,M19751,M,1.847388439764765,1.5464728796880634,1.2116789328293605,-1.3629932519477927,1.2890456803403827,0,0,0,0,0,0
4893,L52072,L,1.847388439764765,1.5464728796880634,2.137630003819587,-1.6940381864787284,1.336177723887789,0,0,0,0,0,0
4894,M19753,M,1.8973844733924148,1.6812746508991592,-0.5063507651525057,0.4326747262654651,1.3675990862527267,0,0,0,0,0,0
4895,H34308,H,1.8973844733924148,1.6812746508991592,-0.5119287836524469,0.663403013968845,1.414731129800133,0,0,0,0,0,0
4896,M19755,M,1.8973844733924148,1.6138737652935922,0.32477399133872176,-0.6607767241548985,1.493284535712477,0,0,0,0,0,0
4897,M19756,M,1.847388439764765,1.6138737652935922,0.5757848238360723,-0.7711250356652106,1.5404165792598834,0,0,0,0,0,0
4898,H34311,H,1.8973844733924148,1.6812746508991592,-0.07684334065703916,-0.1993201487481394,1.58754862280729,0,0,0,0,0,0
4899,H34312,H,1.797392406137144,1.6138737652935922,-0.4394145431532122,1.375651206444495,1.6661020287196338,0,0,0,0,0,0
4900,L52079,L,1.797392406137144,1.5464728796880634,3.5098225548051034,-2.2357480793475326,1.7446554346319778,0,0,0,0,0,0
4901,L52080,L,1.797392406137144,1.6138737652935922,-0.8410318751489732,0.1919147738793301,1.7760767969969153,0,0,0,0,0,0
4902,M19761,M,1.797392406137144,1.5464728796880634,0.5088486018367788,-0.7610933709824549,1.807498159361853,0,0,0,0,0,0
4903,L52082,L,1.797392406137144,1.5464728796880634,0.4307563428376031,-1.0720749761478792,1.8546302029092594,0,0,0,0,0,0
4904,L52083,L,1.797392406137144,1.6138737652935922,3.8668157388013356,-2.3260330614923332,-1.6959837443286894,0,0,0,0,0,0
4905,H34318,H,1.797392406137144,1.6138737652935922,-0.32785417315438975,1.074701265961826,-1.6645623819637516,0,0,0,0,0,0
4906,L52085,L,1.797392406137144,1.6138737652935922,-0.9804823376475013,1.315461218347961,-1.5860089760514078,0,0,0,0,0,0
4907,H34320,H,1.797392406137144,1.6138737652935922,-0.5732869871517992,0.5630863671412888,-1.55458761368647,0,0,0,0,0,0
4908,M19767,M,1.797392406137144,1.6812746508991592,0.38055417633813304,-0.6306817301066312,-1.4760342077741262,0,0,0,0,0,0
4909,M19768,M,1.797392406137144,1.6812746508991592,-0.4449925616531533,0.8239096488929353,-1.4289021642267197,0,0,0,0,0,0
4910,L52089,L,1.7473963725094943,1.6138737652935922,-0.3222761546544486,0.3724847381689319,-1.3817701206793134,0,0,0,0,0,0
4911,M19770,M,1.7473963725094943,1.6138737652935922,0.3749761578381919,-0.8313150237617443,-1.3503487583143756,0,0,0,0,0,0
4912,L52091,L,1.7473963725094943,1.5464728796880634,0.7933275453337761,-1.021916652734101,-1.3032167147669693,0,0,0,0,0,0
4913,L52092,L,1.7473963725094943,1.4790719940824966,-0.1549355996562149,-0.28960513089293993,-1.2717953524020318,0,0,0,0,0,0
4914,M19773,M,1.7473963725094943,1.5464728796880634,0.3024619173389573,-0.48020675986529676,-1.240373990037094,0,0,0,0,0,0
4915,M19774,M,1.7473963725094943,1.5464728796880634,-0.037797211157451285,0.17185144451381926,-1.1932419464896877,0,0,0,0,0,0
4916,H34329,H,1.7473963725094943,1.5464728796880634,-0.8521879121488554,0.9041629663549801,-1.1461099029422812,0,0,0,0,0,0
4917,H34330,H,1.6974003388818448,1.5464728796880634,1.2841931733285952,-1.2125182817064584,-1.0675564970299374,0,0,0,0,0,0
4918,M19777,M,1.6974003388818448,1.4790719940824966,0.12396532534084131,-0.17925681938262783,-0.9890030911175933,0,0,0,0,0,0
4919,L52098,L,1.6474043052542235,1.4790719940824966,-0.4561485986530356,0.07153479768626296,-0.9418710475701869,0,0,0,0,0,0
4920,L52099,L,1.6474043052542235,1.4790719940824966,-0.1828256921559205,0.0013131449069732513,-0.9104496852052493,0,0,0,0,0,0
4921,L52100,L,1.6974003388818448,1.4790719940824966,-1.1255108186459706,2.9506225616371293,-0.8790283228403117,0,0,1,0,0,1
4922,L52101,L,1.6974003388818448,1.5464728796880634,-1.4044117436430266,1.4859995179548064,-0.8476069604753741,0,0,0,0,0,0
4923,M19782,M,1.6974003388818448,1.4790719940824966,0.425178324337662,-0.43004843645151863,-0.8161855981104366,0,0,0,0,0,0
4924,M19783,M,1.6974003388818448,1.4790719940824966,2.4165309288166434,-1.653911527747706,-0.7690535545630302,0,0,0,0,0,0
4925,H34338,H,1.6974003388818448,1.5464728796880634,-0.09357739615686253,0.21197810324484165,-0.7219215110156237,0,0,0,0,0,0
4926,L52105,L,1.6974003388818448,1.5464728796880634,0.787749526833835,-0.9416633352720559,-0.6433681051032797,0,0,0,0,0,0
4927,L52106,L,1.6974003388818448,1.5464728796880634,-0.20513776615568502,-0.399953442403252,-0.6119467427383422,0,0,0,0,0,0
4928,M19787,M,1.7473963725094943,1.5464728796880634,0.02356099234190108,-0.6708083888376544,-0.5805253803734045,0,0,0,0,0,0
4929,L52108,L,1.7473963725094943,1.5464728796880634,0.25225975083948715,-0.48020675986529676,-0.5333933368259981,0,0,0,0,0,0
4930,L52109,L,1.7473963725094943,1.6138737652935922,-1.1087767631461471,0.45273805563097663,-0.5019719744610606,0,0,0,0,0,0
4931,L52110,L,1.6974003388818448,1.5464728796880634,0.692923212334836,-0.6106184007411204,-0.4705506120961229,0,0,0,0,0,0
4932,M19791,M,1.6474043052542235,1.4116711084769678,0.8602637673330696,-1.0018533233685898,-0.43912924973118533,0,0,0,0,0,0
4933,L52112,L,1.6474043052542235,1.4116711084769678,-0.6736913201507394,0.4728013849964882,-0.3919972061837789,0,0,0,0,0,0
4934,H34347,H,1.6974003388818448,1.4790719940824966,0.08491919584125344,-0.31970012494120725,-0.36057584381884134,0,0,0,0,0,0
4935,L52114,L,1.6974003388818448,1.4790719940824966,0.22994767683972267,-0.42001677176876356,-0.28202243790649734,0,0,0,0,0,0
4936,L52115,L,1.6974003388818448,1.5464728796880634,-0.33343219165433086,0.28219975602413067,-0.25060107554155975,0,0,0,0,0,0
4937,L52116,L,1.7473963725094943,1.6138737652935922,-1.42114579914285,3.071002537830196,-0.21917971317662213,0,0,1,0,0,1
4938,L52117,L,1.6974003388818448,1.5464728796880634,0.006826936842077707,-0.12909849596884967,-0.18775835081168452,0,0,0,0,0,0
4939,M19798,M,1.7473963725094943,1.6138737652935922,0.3749761578381919,-0.991821658685834,-0.15633698844674693,0,0,0,0,0,0
4940,L52119,L,1.797392406137144,1.6812746508991592,-1.4099897621429678,2.2484060338442347,-0.10920494489934052,0,0,0,0,0,0
4941,L52120,L,1.797392406137144,1.748675536504726,-0.20513776615568502,-0.04884517850680491,-0.07778358253440293,0,0,0,0,0,0
4942,M19801,M,1.797392406137144,1.8160764221102548,0.8937318783327164,-0.8513783531272554,-0.046362220169465326,0,0,0,0,0,0
4943,L52122,L,1.7473963725094943,1.748675536504726,0.3526640838384274,-0.5805234066928531,0.0007698233779410748,0,0,0,0,0,0
4944,H34357,H,1.797392406137144,1.748675536504726,-0.5732869871517992,0.20194643856208588,0.03219118574287867,0,0,0,0,0,0
4945,M19804,M,1.797392406137144,1.8160764221102548,1.2618810993288305,-1.2526449404374806,0.11074459165522267,0,0,0,0,0,0
4946,L52125,L,1.797392406137144,1.8160764221102548,-0.6736913201507394,0.4126113968999543,0.15787663520262907,0,0,0,0,0,0
4947,M19806,M,1.847388439764765,1.8160764221102548,0.7263913233344828,-0.8313150237617443,0.18929799756756668,0,0,0,0,0,0
4948,L52127,L,1.847388439764765,1.8160764221102548,-0.8019857456493853,1.3957145358100058,0.23643004111497307,0,0,0,0,0,0
4949,M19808,M,1.8973844733924148,1.8160764221102548,-0.21629380315556726,0.17185144451381926,0.26785140347991065,0,0,0,0,0,0
4950,M19809,M,1.8973844733924148,1.8160764221102548,0.09049721434119457,-0.6607767241548985,0.31498344702731707,0,0,0,0,0,0
4951,M19810,M,1.8973844733924148,1.8160764221102548,2.1208959483197636,-1.9849564622786418,0.3621154905747235,0,0,0,0,0,0
4952,L52131,L,1.8973844733924148,1.8160764221102548,0.31919597283878065,-0.33976345430671806,0.4092475341221299,0,0,0,0,0,0
4953,M19812,M,1.8973844733924148,1.8160764221102548,-0.9191241341481489,1.3656195417617392,0.4406688964870675,0,0,0,0,0,0
4954,L52133,L,1.847388439764765,1.6812746508991592,0.7319693418344239,-1.3930882459960594,0.4878009400344739,0,0,0,0,0,0
4955,L52134,L,1.847388439764765,1.748675536504726,0.9104659338325398,-1.0921383055133904,0.5192223023994115,0,0,0,0,0,0
4956,M19815,M,1.8973844733924148,1.6812746508991592,-0.9637482821476778,0.5129280437275106,0.5506436647643491,0,0,0,0,0,0
4957,M19816,M,1.8973844733924148,1.6812746508991592,4.491553810794741,-2.4865396964164233,0.5977757083117554,0,0,0,0,0,0
4958,M19817,M,1.8973844733924148,1.748675536504726,1.278615154828654,-1.6137848690166836,0.6449077518591618,0,0,0,0,0,0
4959,L52138,L,1.8973844733924148,1.6812746508991592,-0.0879993776569214,0.7035296726998674,0.6920397954065682,0,0,0,0,0,0
4960,L52139,L,1.8973844733924148,1.748675536504726,1.0945405443305969,-1.4131515753615709,0.7234611577715059,0,0,0,0,0,0
4961,L52140,L,1.9473805070200358,1.8160764221102548,-1.1143547816460881,2.2383743691614786,0.7548825201364434,0,0,0,0,0,0
4962,L52141,L,1.9473805070200358,1.8160764221102548,1.45711174682677,-1.5736582102856609,0.7863038825013811,0,0,0,0,0,0
4963,M19822,M,1.9973765406476855,1.8160764221102548,-0.4617266171529767,1.1248595893756042,0.8177252448663187,0,0,0,0,0,0
4964,L52143,L,1.9473805070200358,1.8160764221102548,1.3957535433274175,-1.5636265456029053,0.8648572884137251,0,0,0,0,0,0
4965,L52144,L,1.9473805070200358,1.8160764221102548,0.3526640838384274,-0.6106184007411204,0.8962786507786626,0,0,0,0,0,0
